	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
GSM541647.CEL	1.0994897	6.242987	0.0	1.2198327	0.0	0.0	0.0	3.2573276	3.4026084	0.0	0.0	0.28224847	0.0	0.68617356	2.5132096	0.0	3.106101	0.0	0.0	2.793447
GSM541648.CEL	0.100593835	1.0928228	0.0	4.777087	0.9362236	5.9031916	0.0	1.226636	0.3923572	0.0	0.0	0.0	2.289072	0.0	0.0	0.033968613	1.896873	0.0	0.0	0.0
GSM541649.CEL	0.21862333	1.4296799	0.0	4.91092	0.84266984	6.240424	0.0	1.2698271	0.31299227	0.0	0.0	0.0	2.4078526	0.0	0.0	0.095861405	1.984875	0.0	0.0	0.0
GSM546244.CEL	0.10812113	0.0	0.24228454	0.0	0.0	0.033777952	0.0	0.0	0.0	0.0	1.22456	2.6631904	0.0	0.0	0.006783081	0.0	0.0	4.943324	4.9348288	0.09574872
GSM546245.CEL	0.0	0.0	0.0	0.0	0.0	0.20035167	0.0	0.0	0.0	0.0	1.0047678	3.461896	0.0	0.07588407	0.15910156	0.0	0.0	5.383046	4.9412966	0.0
GSM546246.CEL	0.07768175	0.0	0.016467035	0.0	0.11574906	0.0	0.0	0.0	0.05959946	0.0	1.353868	2.4855242	0.0	0.095255956	0.06322354	0.0	0.0	4.8443184	4.70969	0.0
GSM546247.CEL	0.0	0.0	0.0	0.0	0.10365105	0.025430415	0.12960166	0.0	0.0	0.0	1.1701899	2.926002	0.0	0.13347232	0.112877995	0.0	0.0	5.087404	4.7791796	0.0
GSM546248.CEL	0.12895289	0.0	0.0	0.0	0.12085415	0.0	0.12663227	0.0	0.07346445	0.0	1.6259377	2.0119386	0.0	0.07353471	0.004716862	0.0	0.0	4.8405423	4.738284	0.0144504905
GSM546249.CEL	0.0	0.0	0.0	0.0	0.0	0.08340406	0.27537483	0.0	0.0	0.0	1.1416305	2.4768853	0.0	0.08155783	0.046733342	0.0	0.0	5.4146376	4.4933043	0.0
GSM546250.CEL	0.12981236	0.0	0.0	1.7911007	0.054712385	0.5734134	0.45654982	0.0	0.0	0.56797546	0.0	1.610471	0.0	0.0	0.0	0.0	0.0	5.9556932	3.0676992	0.0
GSM546251.CEL	0.057434916	0.0	0.0	1.2244129	0.15284413	0.48121247	0.5809097	0.0	0.0	0.16737112	0.07029021	1.8491035	0.0	0.0	0.0	0.0	0.0	5.9282365	3.042099	0.0
GSM546252.CEL	0.0	0.0	0.0	0.37005565	0.0	0.15214278	0.55738634	0.0	0.0	0.0	1.2628735	1.9458658	0.018913507	0.0	0.0	0.0	0.0	5.896737	4.1146307	0.0
GSM546253.CEL	0.062191874	0.0	0.0	0.0	0.0	0.11095405	0.40737325	0.0	0.0	0.0	1.2593708	2.2174993	0.0	0.0	0.027581107	0.0	0.0	5.2735295	4.19158	0.0
GSM546254.CEL	0.58499867	0.0	1.9946494	1.0818052	0.0	0.0	0.5286284	0.63411033	0.0	0.0	1.9105161	1.5759989	0.0	0.29187787	0.0	0.0	0.0	4.8206377	5.6945047	0.0
GSM546255.CEL	0.24087991	0.0	1.0848973	0.07812351	0.5601057	0.0	0.6976053	0.59690726	0.20047432	0.0	1.0976046	1.6169281	0.0	0.03237544	0.15497881	0.063994095	0.0	3.7130477	4.846856	0.5505064
GSM546256.CEL	1.724874	0.0	0.0	2.7407196	0.0	0.0	3.743566	2.8439343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.3196735	3.722688	0.0
GSM546257.CEL	0.90650207	0.0	0.45526272	1.3309166	0.0	0.0	2.6843204	1.4967328	0.0	0.0	0.33892685	0.2627562	0.0	0.0	0.07632939	0.061206326	0.0	5.2570567	3.932287	0.0
GSM546258.CEL	1.4296525	0.0	0.20070812	2.54777	0.0	0.0	3.8045628	2.680942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476882	0.0	5.8010426	4.8997326	0.0
GSM546259.CEL	0.8259333	0.0	0.15040165	1.2114516	0.117969275	0.0	2.7716146	1.3920237	0.0	0.0	0.34272495	0.051198125	0.0	0.0	0.072706416	0.011162907	0.0	5.1748676	3.5843534	0.0
GSM546260.CEL	0.2786494	0.0	1.0069945	1.1097732	0.0	0.0	4.0888624	1.9170415	0.0	0.0	0.2650644	0.0	0.0	0.0	0.0	0.0482568	0.0	5.1227875	5.010147	0.0
GSM546261.CEL	0.44609144	0.0	0.26462156	0.6209105	0.2023578	0.0	3.5230117	1.5997151	0.026053786	0.0	0.05829388	0.06891388	0.0	0.0	0.0035436582	0.05833611	0.0	4.5664744	4.021593	0.0
GSM546262.CEL	0.5707441	0.0	0.07819486	1.8801098	0.0	0.0	5.5238714	2.502908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05929759	0.0	5.320858	3.9102006	0.0
GSM546263.CEL	0.3661247	0.0	0.0	2.9528148	0.1447729	0.0	2.7013278	0.4979518	0.33643466	0.0	2.2350297	0.0	0.0	0.0	0.28056815	0.06693503	0.0	5.8661695	0.0	0.08616495
GSM546264.CEL	0.47204864	0.0	0.0	0.65125585	0.0	0.0	4.2876444	1.9360174	0.0	0.0	0.16896057	0.0	0.0	0.0	0.010490529	0.017687023	0.0	4.772448	2.8349245	0.0
GSM546265.CEL	0.24839988	0.0	0.07552326	0.8284049	0.0	0.0093477145	5.3286734	1.908779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0572616	0.0	5.083891	3.539117	0.0
GSM546266.CEL	0.86517256	0.088548034	0.0	3.9307184	0.0	0.0	4.7595797	2.3876994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111032575	0.0	5.532627	1.3046373	0.09705961
GSM546267.CEL	0.21949269	0.0	0.13071531	1.5516242	0.0	0.0	3.8193521	1.425325	0.0	0.0	0.8131867	0.0	0.0	0.0	0.15497057	0.0	0.0	5.3051786	2.8775797	0.031235278
GSM546268.CEL	0.60681945	0.0	0.27356225	0.48010436	0.19919688	0.12722032	0.2675547	0.0	0.22144288	0.0	1.5049684	2.4434226	0.0	0.0	0.29099092	0.031404793	0.0	3.742403	2.5086606	0.0
GSM546269.CEL	0.0	0.0	1.6318074	0.72327346	0.13063687	0.38758203	0.704683	0.0	0.0	0.0	1.8917485	3.2211695	0.0	0.0	0.099858336	0.030632034	0.0	3.976834	4.279544	0.0
GSM546270.CEL	1.8984611	0.0	0.07525644	0.19747806	0.113939844	0.0077556074	0.0	0.0	0.82539403	0.0	2.5625515	0.80820966	0.0	0.00079605356	0.058943808	0.08213657	0.0	2.9466085	2.729736	0.053477585
GSM546271.CEL	1.3214059	0.0	0.106555134	0.7335366	0.34113646	0.54315263	0.25838095	0.0	0.0	0.0	0.7360983	2.8503866	0.0	0.0	0.22877595	0.059474707	0.0	3.633366	2.8271217	0.0
GSM546272.CEL	0.22608061	0.0	1.0194411	0.75162005	0.1625789	0.008625396	2.412794	0.0	0.030343354	0.0	1.8842629	1.2294452	0.0	0.0	0.123622924	0.0	0.0	4.0146847	3.7034998	0.0
GSM546273.CEL	0.0039617717	0.0	1.2962332	0.5025674	0.17947951	0.051503677	2.1018224	0.0	0.0	0.0	2.0555894	1.9292339	0.0	0.0	0.3270612	0.0	0.0	4.247655	3.884416	0.0
GSM546274.CEL	0.0	0.0	0.97078073	3.2694952	0.0	0.0	3.4053066	0.0	0.061249197	0.0	3.214724	0.0	0.4571914	0.0	0.097727746	0.0	0.0	6.4308705	0.93411183	0.0
GSM546275.CEL	0.0	0.0	0.48823968	2.4168112	0.0	0.0	3.0667233	0.0	0.23678267	0.0	2.8471673	0.0	0.0	0.0	0.28998065	0.0	0.0	5.948528	0.24570796	0.22949818
GSM546276.CEL	0.18532833	0.0	0.0	3.697285	0.0	0.0	3.0637932	0.03903386	0.19437528	0.0	2.7842522	0.0	0.53815305	0.0	0.08097367	0.089179486	0.0	6.400607	0.0	0.0
GSM546277.CEL	0.019772053	0.0	0.0	3.6159256	0.0	0.0	3.6077652	0.18051414	0.026888192	0.0	2.3337202	0.0	0.06339526	0.0	0.2200773	0.085227266	0.0	6.584961	0.0	0.0
GSM546278.CEL	0.011495203	0.0	2.5020614	4.515632	0.02986376	0.0	0.34683418	0.0	0.0	0.0	3.1682606	2.5400581	0.0	0.4355176	0.10976015	0.041333795	0.0	3.1796198	4.3490477	0.0
GSM546279.CEL	0.0	0.0	2.07655	3.9285212	0.28006133	0.0075614825	0.5368004	0.0	0.11030334	0.0	2.8018308	2.9746046	0.0	0.3572646	0.15376794	0.024203718	0.0	3.1790876	4.0638885	0.0
GSM546280.CEL	2.7918675	0.010084763	3.2889578	0.0	0.0	0.0	0.78810215	0.0	0.0	0.0	0.0	3.7102304	0.0	0.0	0.14249624	0.13842776	1.096588	1.6528051	4.8202496	0.0
GSM546281.CEL	0.14795825	0.09956601	3.207375	0.0	0.0	0.39553404	2.0496721	0.0	0.037110984	0.0	1.3101106	3.1090627	0.0	0.0	0.25720468	0.0	0.0	1.8024156	6.463134	0.063170314
GSM551147.CEL	0.0	5.8693485	0.0	0.02609086	0.0	0.096632764	3.0110912	0.0	0.08624148	0.0	0.0	0.0	0.0	0.0	3.5330904	0.4253729	0.0	0.0	0.0	1.834341
GSM551148.CEL	0.4603283	2.9532301	0.0	0.0	0.106582366	0.0	3.8291118	0.0	0.013079822	0.0	0.0	0.5383303	0.0	0.0	3.5353696	0.0	0.046908766	0.0	0.0	0.39636144
GSM551149.CEL	0.03978631	6.04954	0.0	0.0	0.0	0.078124166	3.7454093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8351343	0.0	0.05826643	0.0	0.0	0.27602294
GSM551150.CEL	0.0	3.1684043	0.0	0.0	0.0	0.0	2.9288597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.331243	0.49389726	0.0	0.0	0.0	3.0154722
GSM551151.CEL	0.011059195	2.6845553	0.0	0.0	0.0	0.20852229	3.6763618	0.0	0.0	0.0	0.0	0.23260587	0.0	0.0	4.902802	0.0	0.0	0.0	0.0	0.53282386
GSM551152.CEL	0.0	2.620372	0.0	0.0	0.0	0.0	3.4326985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1887393	0.0	0.0	0.0	0.0	2.5817916
GSM560754.CEL	0.63484275	3.4573588	0.22703864	0.0	0.09610011	2.1340027	0.0	0.0	0.0	0.0	0.0	1.2562712	0.0	0.0	3.3080158	0.0	1.6771243	0.0	0.0	0.0
GSM560755.CEL	0.24405263	0.12147473	1.9336199	0.5552162	1.2466294	0.14487368	1.0587622	0.0	0.0	0.066292495	0.6378657	2.0865111	0.6324732	0.0	0.78610533	0.09554246	2.7278988	0.0	0.09836792	0.8703697
GSM560756.CEL	0.38678947	1.7890644	0.31524855	0.0	0.9670039	0.6216027	0.0	0.0	0.0	0.15389094	0.0	0.87590563	0.19364887	0.66980946	4.321983	0.0	1.1610767	0.0	0.0	0.0
GSM560757.CEL	0.0	3.833091	0.0	0.0	0.058172613	1.7903852	0.027771711	0.0	0.0	0.0	0.0	0.16538	0.0	0.0	4.20546	0.0	1.2530487	0.0	0.0	1.0003372
GSM560758.CEL	0.0	3.5661404	0.0	0.0	0.16305956	1.506953	0.0	0.0	0.0	0.0	0.0	0.1598047	0.034985185	0.44725412	4.4821973	0.0	1.2166685	0.0	0.0	0.0
GSM560759.CEL	0.0	3.323568	0.27239418	0.0	0.36300814	1.4375896	0.16397572	0.0	0.0	0.0	0.0	0.13200438	0.13237414	0.0	4.620742	0.0	0.9946718	0.046958953	0.0	1.1018898
GSM562109_PAK_GI_colonization_2_6-9-04.CEL	0.021449417	0.03577791	0.0	0.12334496	0.32044873	0.0	0.0	2.7781267	0.594038	0.0	0.0	2.7693481	0.0	0.0	0.07593895	0.01184316	3.5438423	4.313604	0.48742092	2.5786374
GSM562110_PAK_GI_colonization_4_6-9-04.CEL	0.045247436	0.0	0.0	0.1472792	0.040151358	0.0	0.0	2.5183315	1.2539221	0.0	0.0	3.0343108	0.0	0.0	0.40436488	0.0	2.6412063	3.6672673	0.51832694	3.029756
GSM562111_PAK_GI_colonization_5-12-04.CEL	0.0	0.15620925	0.0	0.26842916	0.20130695	0.0	0.0	2.7579393	0.3014443	0.0	0.0	3.0011282	0.0	0.0	0.24706835	0.0	3.4723465	4.2373157	0.4204874	2.482511
GSM562112_Koh_PAK_H2O_1.CEL	0.004419416	8.225586	0.0	1.9291503	1.7603194	0.0	3.0284998	0.8927621	0.0	0.0	0.0	0.0	1.4675097	1.5281472	0.0	2.9125342	0.0	0.0	0.0	0.0
GSM562113_Koh_PAK_H2O_2.CEL	0.0	6.609944	0.0	2.2689445	3.4019403	0.0	1.2969522	0.65676564	0.0	0.0	0.0	0.0	0.7334027	2.2364614	0.0	1.6423314	0.0	1.6781185	0.0	0.4824779
GSM562114_Koh_PAK_H2O_3.CEL	0.0	6.873677	0.0	2.559214	3.1825595	0.0	1.2858583	1.0740142	0.0	0.0	0.0	0.0	0.8747764	1.8053048	0.0	1.4678981	0.0	1.7135241	0.0	0.69306463
GSM567541.CEL	1.3402379	0.0	6.7804646	3.8131826	0.0	2.7959805	6.5195665	0.0	0.0	0.0	0.98091024	0.8021672	3.6657672	0.0	0.066485554	0.11792317	1.7213551	0.0	1.4817001	0.0
GSM567542.CEL	2.8960106	2.4835336	4.5730486	3.2123988	0.0	5.533729	3.925228	0.0	0.0	2.6253347	0.0	0.0	3.9899604	0.0	0.0	0.07731062	1.2230603	0.0	0.0	0.0
GSM567543.CEL	1.2967039	0.0	6.821512	3.887304	0.0	2.745858	6.4214005	0.0	0.0	0.0	1.0231676	0.8054007	3.5646517	0.0	0.078082815	0.12509519	1.6710504	0.0	1.4256786	0.0
GSM567544.CEL	3.0639503	2.5532305	4.8526864	3.2720356	0.0	5.6443152	4.2325478	0.0	0.0	2.7239127	0.0	0.0	4.096117	0.0	0.0	0.082103774	1.2629789	0.0	0.0	0.0
GSM567666.CEL	0.0	2.2499974	0.0	0.0048194528	0.0	0.99455255	0.0	0.0	3.9891386	0.0	1.1958002	0.0	3.4591439	2.530219	0.0	3.1232982	0.0	0.0	0.0	0.0
GSM567667.CEL	0.0	2.2507184	0.0	0.15238678	0.104115464	1.0652846	0.0	0.0	3.5904555	0.0	1.1970565	0.0	3.6906664	1.8616388	0.0	3.8209682	0.0	0.0	0.0	0.0
GSM567668.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.085407	0.0	0.2666829	0.0	0.1158725	2.9608784	0.0	2.6007445	0.013191134	3.3271143	0.0	0.0
GSM567669.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.236766	0.0	0.2540171	0.0	0.28000993	2.4866664	0.0	2.3712008	0.032070905	3.6462517	0.0	0.0
GSM567670.CEL	0.0	0.0	0.0	0.0	0.4663424	0.0	0.0	0.0	4.7851067	0.0	4.3393517	0.0	0.3412816	2.2455692	0.0	2.8812273	0.04684177	0.020689368	0.0	0.0
GSM567671.CEL	0.0	0.0	0.0	0.0	0.45034295	0.0	0.0	0.0	4.9267063	0.0	4.0099235	0.0	0.31427145	2.7394745	0.0	2.6730642	0.18405372	0.0	0.0	0.0
GSM567672.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7254734	0.0	0.0383088	0.0	0.0	5.2499423	0.89756876	3.6044729	0.759887	0.0	0.0	0.0
GSM567673.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.521888	0.0	0.0042978525	0.0	0.0	4.626536	0.83401144	3.4594746	0.69664687	0.0	0.0	0.0
GSM567674.CEL	0.0	0.0	0.0	0.0	0.40559584	0.0	0.75054014	0.0	4.7818108	0.0	2.2430906	0.0	0.27963665	0.0	0.0	5.683142	0.0	0.29505634	0.0	0.0
GSM567675.CEL	0.0	0.0	0.0	0.0	0.46703652	0.0	0.803624	0.0	4.5623794	0.0	2.4480982	0.0	0.44709173	0.0	0.0	5.877671	0.0	0.40418908	0.0	0.0
GSM567676.CEL	0.0	2.1975453	0.0	0.0	0.0	2.7218843	0.0	0.024362266	3.986041	0.0	0.11598438	0.0	4.07024	2.7567513	0.0	4.4986815	0.0	0.0	0.0	0.0
GSM567677.CEL	0.0	2.150277	0.0	0.0	0.0	2.7138858	0.0	0.05080752	4.056243	0.0	0.14971784	0.0	4.1247272	2.7769613	0.0	4.3120933	0.0	0.0	0.0	0.0
GSM567678.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.754715	0.0	0.15078041	0.0	0.5758454	3.8914106	0.0	2.708271	0.0	1.8068427	0.0	0.0
GSM567679.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.083255	0.0	0.14673817	0.0	0.6256267	4.4842315	0.0	2.5793612	0.0	1.4944336	0.0	0.0
GSM567680.CEL	0.0	0.0	0.0	0.0	0.8233786	0.006521553	0.0	0.0	4.272686	0.0	4.2263565	0.0	0.29929438	1.3595333	0.0	2.3635955	0.3693235	0.0	0.0	0.0
GSM567681.CEL	0.0	0.0	0.0	0.0	1.3437598	0.06557673	0.0	0.0	4.208242	0.0	4.680661	0.0	0.62965703	0.43625942	0.0	2.5077214	1.045262	0.0	0.0	0.0
GSM567682.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.995829	0.25468904	0.0	0.0	0.0	0.06719275	0.0	4.676408	0.2067345	0.0	0.0	0.0
GSM567683.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.226217	0.27309182	0.0	0.0	0.0	0.3703629	0.0	4.6173334	0.15171577	0.0	0.0	0.0
GSM567684.CEL	0.0	1.4840703	0.0	0.03523481	0.5127332	0.0	0.71787155	0.0	4.1448116	0.0	0.42619085	0.0	1.3201239	0.0	0.0	5.810708	0.0	0.0	0.0	0.0
GSM567685.CEL	0.0	1.3708844	0.0	0.0	0.50961566	0.0	0.74009204	0.0	4.01222	0.0	0.39236394	0.0	1.2739074	0.0	0.0	5.7864885	0.0	0.0	0.0	0.0
GSM567686.CEL	0.0	4.056423	0.0	0.36539486	1.110328	0.40914285	1.0112008	0.0	3.5430856	0.35709298	0.0	0.0	3.3942811	0.0	0.0	5.850741	0.0	0.0	0.0	0.0
GSM567687.CEL	0.0	3.8878603	0.0	0.32173875	1.0816208	0.47895852	0.86741287	0.0	3.6559749	0.26809746	0.0	0.0	3.0852177	0.0	0.0	5.825971	0.0	0.0	0.0	0.0
GSM567688.CEL	0.0	0.0	0.0	0.3611542	0.0	0.0	0.0	0.4346509	4.722885	1.8109317	0.0	0.0	1.0195879	0.0	0.0	4.7955437	0.0	3.0486205	0.0	0.0
GSM567689.CEL	0.0	0.0	0.0	0.41290373	0.0	0.0	0.0	0.36076576	4.4749618	1.9638588	0.0	0.0	0.8828015	0.0	0.0	5.0623803	0.0	2.9489973	0.0	0.0
GSM567690.CEL	0.0	0.0	0.0	0.14425486	2.480349	0.0	0.0	0.0	4.0345044	0.0	4.850526	0.0	0.85904884	0.0	0.0	4.926383	0.0	0.0	0.23079076	0.0
GSM567691.CEL	0.0	0.0	0.0	0.086007535	2.484982	0.0	0.0	0.0	4.1226077	0.0	4.742094	0.0	0.82026404	0.0	0.0	4.775247	0.0	0.0	0.2827092	0.0
GSM567692.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.00924468	0.0	5.9325013	0.0	0.05071026	0.0	0.0	4.9206676	1.4111412	3.2072825	0.6854118	0.0	0.0	0.0
GSM567693.CEL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.273528	0.0	0.10068059	0.0	0.0	5.4412055	1.449003	3.270139	0.586176	0.0	0.0	0.021502197
GSM567694.CEL	0.0	0.0	0.0	0.0	0.5876055	0.0	0.9239231	0.0	4.448526	0.0	1.4354393	0.0	0.7510714	0.0	0.0	5.6967373	0.0	0.0	0.0	0.0
GSM567695.CEL	0.0	0.0	0.0	0.10829347	0.65944934	0.0	0.9854725	0.0	4.32754	0.0	1.6244541	0.0	0.98477954	0.0	0.0	5.9262924	0.0	0.14456698	0.0	0.0
GSM573322.CEL	4.0134773	0.40559518	0.0	0.0	0.0	0.0	6.2218423	0.0	0.0	0.0	0.0	0.0	6.099573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM573323.CEL	4.5892286	1.4522943	0.0	0.0	0.0	0.0	6.168645	0.0	0.0	0.0	0.0	0.0	5.1686115	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM573324.CEL	4.3626556	0.1438981	0.0	0.0	0.0	0.0	6.252046	0.0	0.0	0.0	0.0	0.0	4.600033	0.0	0.0	0.0	0.0	0.0	0.07167732	0.0
GSM573325.CEL	4.138662	0.07716653	0.0	0.0	0.0	0.0	5.981682	0.0	0.0	0.0	0.0	0.0	4.818698	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM573326.CEL	4.4094114	0.0	0.0	0.0	0.0	0.0	6.5963597	0.0	0.0	0.0	0.0	0.0	4.8150167	0.0	0.0	0.0	0.0	0.0	0.2722754	0.0
GSM573327.CEL	4.444477	0.46728855	0.0	0.0	0.0	0.0	6.4798126	0.0	0.0	0.0	0.0	0.0	5.9076347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSM591496.CEL	0.41484526	0.0	3.993978	6.859306	0.0	2.1971655	0.0	0.0	0.0	0.0	0.0	1.9005128	0.0	0.0	0.0	0.10053517	1.2586192	0.0	0.0	0.0
GSM591601.CEL	0.50087214	0.0	3.5056167	5.8820148	0.0	2.348877	0.0	0.29272857	0.0	0.0	0.0	1.537374	0.0	0.0	0.0	0.0	0.70266974	0.0	0.0	0.0
GSM591602.CEL	0.0	0.0	2.717235	6.110565	0.0	3.988301	0.0	0.0	0.08495599	0.0	0.1332739	2.3151693	0.0	0.0	0.0	0.07365583	0.0	0.0	0.0	0.0
GSM591603.CEL	0.0	2.6551979	1.1301663	5.687928	0.0	4.522287	0.0	0.591617	0.0	0.0	0.0	0.0	0.0	0.0	0.21672896	0.13946554	0.33490068	0.0	0.0	0.0
GSM591622.CEL	0.0	2.5827122	1.232801	5.094943	0.0	4.4989686	0.0	0.94609165	0.091543555	0.0	0.0	0.0	0.0	0.0	0.22943607	0.4862528	0.34583363	0.0	0.0	0.0
GSM591623.CEL	0.0	1.780375	1.4832237	5.5719037	0.21684468	4.4741282	0.0	0.52185583	0.021091044	0.0	0.0	0.0	0.0	0.0	0.0	0.29211056	0.70486736	0.0	0.0	0.0
GSM591624.CEL	0.23314695	3.4759178	0.0	4.849557	0.38135535	3.6161904	0.0	0.02302362	0.0	0.81208766	0.0	0.0	0.0	0.076834396	1.8560667	1.4907532	0.0	0.0	0.0	1.0681778
GSM591625.CEL	0.13215092	3.2601542	0.0	4.7713466	0.3556177	3.9885774	0.0	0.0	0.0	0.98869896	0.0	0.0	0.0	0.0	2.0141945	2.3169758	0.0	0.0	0.0	0.8523066
GSM591627.CEL	0.0	4.109758	0.0	4.6228375	0.9588879	4.366018	0.0	0.19769971	0.0	0.3681422	0.0	0.0	0.0	0.0	2.4462886	1.3507407	0.0	0.0	0.0	0.7749199
GSM596626.CEL	0.0	0.27908844	0.0	5.300556	4.507608	0.0	4.931365	0.0	0.0	0.0	0.1647476	0.0	0.0	4.390963	0.0	0.0	0.0	1.4459898	0.0	0.0
GSM596819.CEL	0.0	0.5778501	0.0	6.2078695	4.606695	0.0	5.5606666	0.0	0.0	0.0	0.0	0.0	0.0	3.5518403	0.0	0.026590511	0.0	1.545239	0.0	0.0
GSM597216.CEL	0.10460201	3.0923533	0.0	4.3659663	1.3043542	3.4717555	0.91207844	0.84929025	0.0	0.0	0.0	0.1913625	0.0	0.0	1.6960685	0.7673614	0.0	0.0	0.0	1.2655256
GSM597217.CEL	0.0	3.1673532	0.0	3.5305393	2.065155	2.7673845	0.041193128	0.13080788	0.0	0.0	0.0	0.0	0.0	0.0	3.2238133	2.2033792	0.0	0.0	0.0	1.305202
GSM597218.CEL	0.0	3.5869336	0.0	3.652929	0.7446392	2.9511402	0.0	1.2093999	0.9684858	0.0	0.0	0.19224817	0.0	0.0	2.9173985	0.713486	0.0	0.0	0.0	1.8350592
GSM597219.CEL	0.49844152	0.02514179	4.170048	6.1721673	0.0	2.3496482	0.0	0.5834913	0.0	0.0	0.0	1.586159	0.0	0.0	0.0	0.03630732	1.3831583	0.0	0.0	0.0
GSM597220.CEL	0.47704136	0.21762192	3.316656	5.27201	0.0	2.0547435	0.0	0.72650075	0.0	0.0	0.0	2.3205671	0.0	0.0	0.0	0.0	0.92326057	0.004304856	0.0	0.0
GSM597221.CEL	0.0	0.0	4.2260404	5.8616138	0.0	1.5643775	0.3641559	0.321756	0.007515013	0.0	0.60862434	2.9399061	0.0	0.1453543	0.0	0.025509879	0.008337826	1.1869015	1.1873541	0.0
GSM597329.CEL	0.0	2.9414678	1.9830132	5.5008254	0.0	3.8785641	0.0	1.1292946	0.019867003	0.0	0.0	0.0	0.0	0.0	0.0	0.36387268	1.0792193	0.0	0.0	0.0
GSM597330.CEL	0.33986568	2.547623	2.4510956	7.282584	0.0	3.4695792	0.2506063	0.6519983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23664522	1.9200438	0.0	0.0	0.0
GSM597331.CEL	0.0	0.18639952	0.7813214	5.815053	0.0	5.543434	0.54958105	0.0	0.0	0.6212781	0.0	0.521528	0.0	0.0	0.0	0.12287466	0.0	0.0	0.0	0.0
GSM610406.CEL	2.1713576	0.0	0.05771187	2.073394	0.29296	3.730617	0.66048	0.386596	0.0	2.9485865	0.090546966	0.18635088	0.4347396	0.0	0.0	0.06725429	1.5634239	0.0	0.55744547	0.0
GSM610407.CEL	2.1805706	0.0	0.0	2.338511	0.15004368	3.535283	0.51596886	0.48983467	0.0	3.5343602	0.0	0.0	0.55636746	0.0	0.0	0.14673415	1.1498545	0.0	0.24422228	0.0
GSM617286.CEL	0.0049972534	2.1117058	0.0	2.344563	0.27652442	0.0	3.2882633	4.2096214	0.0	0.0	0.0	0.0	0.0	0.03349319	0.0	0.13404673	3.9510536	0.0	0.0	0.0
GSM617287.CEL	0.0	1.6876781	0.0	2.64626	0.0	0.25887188	4.0488334	5.038069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33747965	2.9862025	0.0	0.0	0.0
GSM617288.CEL	0.0	1.3828847	0.0	2.6079261	0.0	0.0	3.895969	4.9891624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27680352	4.113299	0.5433306	0.0	0.7153706
GSM617289.CEL	0.0	0.05320751	0.0	2.2967134	1.1858948	0.12056278	0.99661016	2.1129644	0.0	0.25086683	0.6359883	0.29315865	0.35780862	0.35484606	0.010068171	0.031059861	2.8876333	0.0	0.0	0.0
GSM617290.CEL	0.0	0.30928528	0.0	2.5255923	0.85081095	0.4412258	1.2446765	2.6589308	0.0	0.095000714	0.24459895	0.0	0.6078789	0.0	0.0	0.19827235	3.0263212	0.0	0.0	0.0
GSM617291.CEL	0.0	0.0	0.0	2.4922683	1.6399934	0.0	0.48706228	2.198211	0.0	0.49823987	1.0577321	0.06611484	1.2314996	0.25288877	0.0	0.1737923	3.0175471	0.0	0.0	0.0
GSM617292.CEL	0.0	2.2034833	0.0	2.94145	0.0	0.015372939	3.202018	4.448951	0.034599245	0.0	0.0	0.0	0.0	0.03856004	0.0	0.54578215	3.5460234	0.17286864	0.0	0.8011828
GSM617293.CEL	0.0	1.848072	0.0	2.940356	0.0	0.19269934	3.7062755	5.172966	0.0	0.0	0.0	0.0	0.0	1.175328	0.0	0.1057225	2.501215	0.0	0.0	0.0
GSM617294.CEL	0.0	1.2788806	0.0	2.4071872	0.0	0.0	3.5472655	4.128148	0.0	0.0	0.0	0.0	0.0	2.733712	0.0	0.0	2.0782564	0.0	0.0	0.0
