	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
SRR805740	0.0	0.0	0.0	1.5677731	0.0	0.017911255	0.0	0.0	0.0	0.0	0.0	0.0	0.9871625	3.0910497	0.0	0.0	0.0	0.0	0.0	0.5740839	0.7468369	0.2963956	0.0	0.0	1.2052897	0.0	1.2722745	0.0	2.0788684	0.0
SRR805741	0.0	0.0	0.0	1.5458865	0.0	0.01430814	0.0	0.0	0.0	0.0	0.0	0.0	0.96918094	3.090349	0.0	0.0	0.0	0.0	0.0	0.6022508	0.7310417	0.26355553	0.0	0.0	1.1732564	0.0	1.290867	0.0	2.1163387	0.0
SRR805742	0.0	0.0	0.0	1.5353975	0.0	0.013905525	0.0	0.0	0.0	0.0	0.0	0.0	0.9890815	3.1372118	0.0	0.0	0.0	0.0	0.0	0.6461415	0.72378415	0.24030143	0.0	0.0	1.1520171	0.0	1.3051031	0.0	2.185429	0.0
SRR805743	0.0	0.0	0.0	1.5721893	0.0	0.012504399	0.0	0.0	0.0	0.0	0.0	0.0	1.0448076	3.163078	0.0	0.0	0.0	0.0	0.0	0.58534694	0.7453765	0.27973187	0.0	0.0	1.1741577	0.0	1.3223709	0.0	2.198135	0.0
SRR805744	0.0	0.0	0.0	1.5574199	0.0	0.0077980757	0.0	0.0	0.0	0.0	0.0	0.0	1.0360327	3.1795683	0.0	0.0	0.0	0.0	0.0	0.6115575	0.7390252	0.2557503	0.0	0.0	1.1715983	0.0	1.3169898	0.0	2.2125335	0.0
SRR805745	0.0	0.0	0.0	1.5484264	0.0	0.01408422	0.0	0.0	0.0	0.0	0.0	0.0	0.9819944	3.1300147	0.0	0.0	0.0	0.0	0.0	0.5834371	0.7311971	0.27210164	0.0	0.0	1.1921262	0.0	1.2283838	0.0	2.0662265	0.0
SRR805746	0.0	0.019399315	0.0	1.5309901	0.0	0.005285375	0.0	0.0	0.0	0.0	0.0	0.0	0.9818952	3.1428747	0.0	0.0	0.0	0.0	0.0	0.60407054	0.7471247	0.24433368	0.0	0.0	1.195242	0.0	1.2728155	0.0	2.097959	0.0
SRR805747	0.0	0.0	0.0	1.6510508	0.0	0.027286984	0.0	0.0	0.0	0.0	0.0	0.0	0.96076876	3.246088	0.0	0.0	0.0	0.0	0.0	0.49572554	0.8344134	0.34705865	0.0	0.0	1.3195274	0.0	1.1868621	0.0	2.053583	0.0
SRR805748	0.0	0.0	0.0	1.7219988	0.0	0.04821457	0.0	0.0	0.0	0.0	0.0	0.0	0.949808	3.186673	0.0	0.0	0.0	0.0	0.0	0.39776188	0.9051379	0.42465156	0.0	0.0	1.3830278	0.0	1.1841581	0.0	1.9624761	0.0
SRR805749	0.0	0.0	0.0	1.6616755	0.0	0.040572256	0.0	0.0	0.0	0.0	0.0	0.0	0.93710124	3.251432	0.0	0.0	0.0	0.0	0.0	0.45046893	0.7906326	0.36223596	0.0	0.0	1.336105	0.0	1.1319492	0.0	1.9600497	0.0
SRR805750	0.0	0.0	0.0	1.6785827	0.0	0.04073201	0.0	0.0	0.0	0.0	0.0	0.0	0.98478115	3.25526	0.0	0.0	0.0	0.0	0.0	0.4266972	0.87012744	0.36499524	0.0	0.0	1.3560519	0.0	1.2223744	0.0	2.0542192	0.0
SRR805751	0.0	0.0	0.0	1.659803	0.0	0.039250053	0.0	0.0	0.0	0.0	0.0	0.0	0.9851787	3.2451985	0.0	0.0	0.0	0.0	0.0	0.43633792	0.8191388	0.35628682	0.0	0.0	1.3213322	0.0	1.2250252	0.0	2.0418618	0.0
SRR805752	0.0	0.0	0.0	1.4858841	0.0	0.01895412	0.0	0.0	0.0	0.0	0.0	0.0	1.0110227	3.1141946	0.0	0.0	0.0	0.0	0.0	0.75112617	0.5987204	0.21700174	0.0	0.0	1.0248382	0.0	1.4304291	0.0	2.4340448	0.0
SRR805753	0.0	0.0	0.0	1.6224203	0.0	0.024824701	0.0	0.0	0.0	0.0	0.0	0.0	1.0217774	3.307773	0.0	0.0	0.0	0.0	0.0	0.68476343	0.70975834	0.28751296	0.0	0.0	1.1513938	0.0	1.2953193	0.0	2.461355	0.0
SRR805754	0.0	0.0	0.0	1.6637089	0.0	0.04288748	0.0	0.0	0.0	0.0	0.0	0.0	0.964494	3.2638607	0.0	0.0	0.0	0.0	0.0	0.52065057	0.8270093	0.3591544	0.0	0.0	1.313205	0.0	1.2091372	0.0	2.1142817	0.0
SRR805755	0.0	0.0	0.0	1.6556916	0.0	0.036137566	0.0	0.0	0.0	0.0	0.0	0.0	0.97380227	3.2659237	0.0	0.0	0.0	0.0	0.0	0.48915726	0.7878349	0.34771746	0.0	0.0	1.3173921	0.0	1.1926613	0.0	2.0669198	0.0
SRR805756	0.0	0.0	0.0	1.6271951	0.0	0.03374777	0.0	0.0	0.0	0.0	0.0	0.0	0.9730958	3.237679	0.0	0.0	0.0	0.0	0.0	0.52726465	0.80274194	0.33425575	0.0	0.0	1.2846763	0.0	1.2126193	0.0	2.0862756	0.0
SRR805757	0.0	0.0	0.0	1.6678478	0.0	0.03364989	0.0	0.0	0.0	0.0	0.0	0.0	0.97445756	3.29511	0.0	0.0	0.0	0.0	0.0	0.47322664	0.80815697	0.34750855	0.0	0.0	1.3249128	0.0	1.2076435	0.0	2.060876	0.0
SRR805758	0.0	0.025843471	0.0	1.481666	0.0	0.02894535	0.0	0.0	0.0	0.0	0.0	0.0	0.8775433	3.0811093	0.0	0.0	0.0	0.0	0.0	0.44172227	0.64010847	0.29376507	0.0	0.0	1.2006803	0.0	1.0990088	0.0	1.8421354	0.0
SRR805759	0.0	0.011463791	0.0	1.5088594	0.0	0.016778387	0.0	0.0	0.0	0.0	0.0	0.0	0.86239785	3.0239878	0.0	0.0	0.0	0.0	0.0	0.47420102	0.695841	0.32445985	0.0	0.0	1.2229335	0.0	1.1092469	0.0	1.8663626	0.0
SRR805760	0.0	0.0	0.0	1.5182923	0.0	0.0192573	0.0	0.0	0.0	0.0	0.0	0.0	0.8738688	3.0177305	0.0	0.0	0.0	0.0	0.0	0.46064386	0.6848443	0.3450694	0.0	0.0	1.2363675	0.0	1.0578161	0.0	1.7982627	0.0
SRR805761	0.0	0.0037191808	0.0	1.5147345	0.0	0.025289625	0.0	0.0	0.0	0.0	0.0	0.0	0.84953034	2.951667	0.0	0.0	0.0	0.0	0.0	0.49869546	0.7262145	0.3635472	0.0	0.0	1.2419672	0.0	1.0415258	0.0	1.8222101	0.0
SRR805762	0.0	0.052903652	0.0	1.529269	0.0	0.021864988	0.0	0.0	0.0	0.0	0.0	0.0	0.84826267	2.9611247	0.0	0.0	0.0	0.0	0.0	0.39590353	0.7292881	0.38135862	0.0	0.0	1.2723205	0.0	1.0709958	0.0	1.7653172	0.0
SRR805763	0.0	0.0	0.0	1.4673996	0.0	0.0109345615	0.0	0.0	0.0	0.0	0.0	0.0	0.85724014	2.9571252	0.0	0.0	0.0	0.0	0.0	0.4890304	0.6274659	0.31964368	0.0	0.0	1.1766021	0.0	1.1242099	0.0	1.8644278	0.0
SRR805764	0.0	0.0	0.0	1.492671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8940613	2.9907646	0.0	0.0	0.0	0.0	0.0	0.54429936	0.65446436	0.3192675	0.0	0.0	1.182303	0.0	1.1781305	0.0	1.9665409	0.0
SRR805765	0.0	0.0	0.0	1.5285416	0.0	0.0044132024	0.0	0.0	0.0	0.0	0.0	0.0	0.9199839	3.1113873	0.0	0.0	0.0	0.0	0.0	0.5007465	0.66854846	0.29866886	0.0	0.0	1.1856949	0.0	1.2143393	0.0	2.0470588	0.0
SRR805766	0.0	0.0	0.0	1.5115213	0.0	0.009996466	0.0	0.0	0.0	0.0	0.0	0.0	0.9007997	3.0619	0.0	0.0	0.0	0.0	0.0	0.5030284	0.6478724	0.3128115	0.0	0.0	1.1746228	0.0	1.1527245	0.0	1.9585001	0.0
SRR805767	0.0	0.020245135	0.0	1.4732128	0.0	0.007854991	0.0	0.0	0.0	0.0	0.0	0.0	0.8565444	2.9790483	0.0	0.0	0.0	0.0	0.0	0.52392256	0.6734863	0.31248015	0.0	0.0	1.1582968	0.0	1.1357055	0.0	1.900947	0.0
SRR805768	0.0	0.0	0.0	1.4898794	0.0	0.023552597	0.0	0.0	0.0	0.0	0.0	0.0	0.8497031	3.0201545	0.0	0.0	0.0	0.0	0.0	0.48057324	0.6461323	0.31871998	0.0	0.0	1.193938	0.0	1.0468512	0.0	1.8139582	0.0
SRR805769	0.0	0.045502037	0.0	1.5076215	0.0	0.034949355	0.0	0.0	0.0	0.0	0.0	0.0	0.91577137	3.056044	0.0	0.0	0.0	0.0	0.0	0.4489629	0.7450144	0.31855166	0.0	0.0	1.2470193	0.0	1.1647843	0.0	1.8769854	0.0
SRR805770	0.0	0.07767519	0.0	1.3854346	0.0	0.021980628	0.0	0.0	0.0	0.0	0.0	0.0	0.86494935	3.0056489	0.0	0.0	0.0	0.0	0.0	0.5815084	0.65669775	0.20778501	0.0	0.0	1.1100914	0.0	1.1130822	0.0	1.910744	0.0
SRR805771	0.0	0.08335662	0.0	1.3788633	0.0	0.021410294	0.0	0.0	0.0	0.0	0.0	0.0	0.8609339	2.972551	0.0	0.0	0.0	0.0	0.0	0.5981772	0.6756276	0.20493102	0.0	0.0	1.1119246	0.0	1.113173	0.0	1.9379733	0.0
SRR805772	0.0	0.06392795	0.0	1.4792193	0.0	0.0336826	0.0	0.0	0.0	0.0	0.0	0.0	0.9368749	3.0821302	0.0	0.0	0.0	0.0	0.0	0.4517632	0.7249548	0.2658183	0.0	0.0	1.2005031	0.0	1.2258637	0.0	1.9778725	0.0
SRR805773	0.0	0.083536774	0.0	1.524596	0.0	0.028748468	0.0	0.0	0.0	0.0	0.0	0.0	0.96577436	3.1116116	0.0	0.0	0.0	0.0	0.0	0.4194313	0.77983916	0.29863763	0.0	0.0	1.2500496	0.0	1.2455201	0.0	1.9726927	0.0
SRR805774	0.0	0.03704366	0.0	1.503217	0.0	0.03136801	0.0	0.0	0.0	0.0	0.0	0.0	0.93757236	3.0859137	0.0	0.0	0.0	0.0	0.0	0.4571252	0.73974645	0.27692485	0.0	0.0	1.2318263	0.0	1.2375337	0.0	1.9570427	0.0
SRR805775	0.0	0.06459904	0.0	1.366245	0.0	0.013840385	0.0	0.0	0.0	0.0	0.0	0.0	0.8888086	3.0100977	0.0	0.0	0.0	0.0	0.0	0.62429965	0.639008	0.18556201	0.0	0.0	1.0824021	0.0	1.1998404	0.0	2.0053713	0.0
SRR805776	0.0	0.09860498	0.0	1.4163862	0.0	0.018279426	0.0	0.0	0.0	0.0	0.0	0.0	0.921345	3.0689664	0.0	0.0	0.0	0.0	0.0	0.56071246	0.7059096	0.20537937	0.0	0.0	1.1370766	0.0	1.2333105	0.0	2.024132	0.0
SRR805777	0.0	0.0021026433	0.0	1.4813526	0.0	0.022603698	0.0	0.0	0.0	0.0	0.0	0.0	0.93010473	3.1053774	0.0	0.0	0.0	0.0	0.0	0.52128303	0.6669409	0.25725323	0.0	0.0	1.1799343	0.0	1.1571007	0.0	1.9387237	0.0
SRR805778	0.0	0.06656355	0.0	1.3746352	0.0	0.015745603	0.0	0.0	0.0	0.0	0.0	0.0	0.8673892	2.9950616	0.0	0.0	0.0	0.0	0.0	0.5419823	0.645435	0.20470572	0.0	0.0	1.113318	0.0	1.1113447	0.0	1.8945032	0.0
SRR805779	0.0	0.0574899	0.0	1.4749011	0.0	0.030742355	0.0	0.0	0.0	0.0	0.0	0.0	0.9140001	3.0587838	0.0	0.0	0.0	0.0	0.0	0.49303573	0.7026963	0.2694167	0.0	0.0	1.2009575	0.0	1.1587303	0.0	1.8807343	0.0
SRR1238493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7573895	1.1953273	0.0	0.0	0.093990594	0.0	0.0	0.0	2.3580317	0.029324293	0.0	0.0	0.0	0.0	0.0	1.9916869	0.6997156	1.9177262	1.5105221	0.0
SRR1238494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8068795	1.2640524	0.0	0.0	0.11855677	0.0	0.0	0.0	2.344304	0.017245054	0.0	0.0	0.0	0.0	0.0	1.9675468	0.7376585	1.8670055	1.4763087	0.0
SRR1238495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060085997	1.4833695	1.0194044	0.0	0.0	0.21963587	0.0	0.0	0.0	2.1278114	0.11786991	0.0	0.0	0.0	0.0	0.0	2.0594645	0.51249593	1.891224	1.5103768	0.0
SRR1238496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057743564	1.4181228	0.94634753	0.0	0.0	0.20330623	0.0	0.0	0.0	2.123242	0.14394438	0.0	0.0	0.0	0.0	0.0	2.1058378	0.45506036	1.9332455	1.52289	0.0
SRR1238498	0.0	0.15653636	0.0	0.0	0.0	0.018143952	0.0	0.0	0.0	1.451113	1.0702579	0.8352984	0.02576071	0.0	1.0273343	0.0	0.0	0.0	1.672038	0.0	0.0	0.0	0.0	0.0	0.0	1.9605219	0.75601244	0.94898623	1.8983096	0.0
SRR1238499	0.0	0.25462022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4153948	0.8596206	0.5692353	0.0	0.0	0.9980684	0.0	0.0	0.0	1.5390097	0.0	0.0	0.0	0.0	0.0	0.0	2.0014114	0.5523256	1.0852123	1.9013078	0.0
SRR1238500	0.0	0.25407198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3824562	0.8273764	0.5436557	0.0	0.0	0.97878283	0.0	0.0	0.0	1.5286268	0.0	0.0	0.0	0.0	0.0	0.0	2.0380073	0.52680993	1.1124676	1.873248	0.0
SRR1238501	0.0	0.14728716	0.0	0.0	0.0	0.010299183	0.0	0.0	0.0	1.571681	0.83056426	0.7468721	0.0	0.0	1.0790936	0.0	0.0	0.0	1.6339769	0.0	0.0	0.0	0.0	0.0	0.0	2.0377157	0.5464817	0.8715109	1.6834159	0.0
SRR1238502	0.0	0.1444043	0.0	0.0	0.0	0.01607345	0.0	0.0	0.0	1.6145427	0.8112788	0.7615303	0.005120814	0.0	1.0919864	0.0	0.0	0.0	1.644885	0.0	0.0	0.0	0.0	0.0	0.0	2.0400493	0.52459216	0.8419693	1.6829807	0.0
SRR1238503	0.0	0.0	0.0	0.0	0.0	0.00130371	0.0	0.0	0.0	2.151386	0.6667659	1.0283177	0.30842724	0.0	1.420246	0.0	0.0	0.0	1.6233654	0.0	0.0	0.0	0.0	0.0	0.0	1.7940278	0.4490228	0.1896485	1.458908	0.0
SRR1238504	0.0	0.0	0.0	0.0	0.0	0.00027750432	0.0	0.0	0.0	2.127549	0.6538938	0.9943705	0.29286262	0.0	1.4149075	0.0	0.0	0.0	1.6425674	0.0	0.0	0.0	0.0	0.0	0.0	1.782214	0.42698634	0.20275347	1.467711	0.0
SRR1238505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0276248	0.845493	1.0270057	0.30968687	0.0	1.351437	0.0	0.0	0.0	1.6310296	0.0	0.0	0.0	0.0	0.0	0.0	1.7429026	0.633806	0.30078033	1.5372726	0.0
SRR1238506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9312286	0.89746714	1.0398748	0.2830565	0.0	1.2998711	0.0	0.0	0.0	1.6602247	0.0	0.0	0.0	0.0	0.0	0.0	1.7294842	0.681473	0.37462467	1.5859188	0.0
SRR1238507	0.0	0.0	0.0	0.0	0.0	0.004367985	0.0	0.0	0.0	2.0906713	0.62866557	1.0376208	0.3532053	0.0	1.392251	0.0	0.0	0.0	1.5771067	0.0	0.0	0.0	0.0	0.0	0.0	1.79625	0.47169036	0.21886635	1.3954204	0.0
SRR1238508	0.0	0.0	0.0	0.0	0.0	0.0031887218	0.0	0.0	0.0	2.0297768	0.63281786	1.0478077	0.33578977	0.0	1.3500059	0.0	0.0	0.0	1.565373	0.0	0.0	0.0	0.0	0.0	0.0	1.8337349	0.4957161	0.26969755	1.3898991	0.0
SRR1238509	0.0	0.055505037	0.0	0.0	0.0	0.01251442	0.0	0.0	0.0	2.0572753	0.62045187	1.237638	0.4174111	0.0	1.3209054	0.0	0.0	0.0	1.5924318	0.0	0.0	0.0	0.0	0.0	0.0	1.9749883	0.57679224	0.1318099	1.3440727	0.0
SRR1238510	0.0	0.08867991	0.0	0.0	0.0	0.009690285	0.0	0.0	0.0	2.0369854	0.6079149	1.1942372	0.37332863	0.0	1.2907413	0.0	0.0	0.0	1.624093	0.0	0.0	0.0	0.0	0.0	0.0	1.9995773	0.5853536	0.1821911	1.4073286	0.0
SRR1238511	0.0	0.0	0.0	0.0	0.0	0.014145292	0.0	0.0	0.0	2.2368865	0.46512666	1.2284166	0.4681905	0.0	1.4891801	0.0	0.0	0.0	1.5679827	0.0	0.0	0.0	0.0	0.0	0.0	1.9006699	0.35213453	0.0	1.2094473	0.0
SRR1238512	0.0	0.0	0.0	0.0	0.0	0.01843366	0.0	0.0	0.0	2.1730347	0.48842514	1.246083	0.46195748	0.0	1.4491756	0.0	0.0	0.0	1.5891528	0.0	0.0	0.0	0.0	0.0	0.0	1.9311692	0.37765586	0.0	1.2130625	0.0
SRR1238513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2518249	0.3768003	1.2413938	0.4209137	0.0	1.524138	0.0	0.0	0.0	1.7032549	0.0	0.0	0.0	0.0	0.0	0.0	1.6994796	0.17408164	0.0	1.1989076	0.0
SRR1238514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2757673	0.5897368	1.1392765	0.3922632	0.0	1.503263	0.0	0.0	0.0	1.593262	0.0	0.0	0.0	0.0	0.0	0.0	1.4724433	0.26210204	0.0	1.081815	0.0
SRR1238515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.128355	0.51224256	1.3317578	0.47909972	0.0	1.5357375	0.0	0.0	0.0	1.6493969	0.0	0.0	0.0	0.0	0.0	0.0	1.6448933	0.26988658	0.0	1.0796027	0.0
SRR1238516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1876144	0.47665805	1.392112	0.5242462	0.0	1.5620422	0.0	0.0	0.0	1.6161113	0.0	0.0	0.0	0.0	0.0	0.0	1.6506276	0.23383881	0.0	1.0171014	0.0
SRR1238517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035902202	1.7278526	1.2382143	0.0	0.0	0.2161279	0.0	0.0	0.0	2.307407	0.024927676	0.0	0.0	0.0	0.0	0.0	2.0265174	0.73545265	1.709155	1.4148595	0.0
SRR1238518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044183537	1.6617932	1.187592	0.0	0.0	0.21903533	0.0	0.0	0.0	2.3081856	0.060176373	0.0	0.0	0.0	0.0	0.0	2.0673575	0.686215	1.7239807	1.4268212	0.0
SRR1238519	0.0	0.1550436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4678202	0.9059711	0.6292027	0.0	0.0	1.0197845	0.0	0.0	0.0	1.6834363	0.0	0.0	0.0	0.0	0.0	0.0	2.0108724	0.6521918	1.0008564	1.8935142	0.0
SRR1238520	0.0	0.08204928	0.0	0.0	0.0	0.0007362664	0.0	0.0	0.0	1.595371	0.94392115	0.7766592	0.12250191	0.0	1.1415529	0.0	0.0	0.0	1.6406492	0.0	0.0	0.0	0.0	0.0	0.0	1.9671912	0.6933923	0.83193976	1.7986567	0.0
SRR1238521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0377033	0.7266457	0.94630426	0.3422941	0.0	1.4592121	0.0	0.0	0.0	1.6522899	0.0	0.0	0.0	0.0	0.0	0.0	1.8573576	0.5165609	0.37997204	1.5537717	0.0
SRR1238522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0705328	0.69317317	0.9373106	0.36005527	0.0	1.4813712	0.0	0.0	0.0	1.634581	0.0	0.0	0.0	0.0	0.0	0.0	1.85927	0.4907624	0.33941853	1.515683	0.0
SRR1238523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1180668	0.6843358	0.9024347	0.36048123	0.0	1.433469	0.0	0.0	0.0	1.7503752	0.0	0.0	0.0	0.0	0.0	0.0	1.6065408	0.38178444	0.11594305	1.4032506	0.0
SRR1238524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0665822	0.7493721	0.9728618	0.37228173	0.0	1.396314	0.0	0.0	0.0	1.8120645	0.0	0.0	0.0	0.0	0.0	0.0	1.6187949	0.4187398	0.11807855	1.3959603	0.0
SRR1238525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4299784	0.4392302	0.7553	0.3453098	0.0	1.5438612	0.0	0.0	0.0	1.6864929	0.0	0.0	0.0	0.0	0.0	0.0	1.4174421	0.14768663	0.0	1.401861	0.0
SRR1238526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4214563	0.48746008	0.80704296	0.3622511	0.0	1.5571554	0.0	0.0	0.0	1.688192	0.0	0.0	0.0	0.0	0.0	0.0	1.427151	0.19982255	0.0	1.411789	0.0
SRR1238527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4015312	0.3332219	0.7772622	0.36995205	0.0	1.5946581	0.0	0.0	0.0	1.6556542	0.0	0.0	0.0	0.0	0.0	0.0	1.5412478	0.086348936	0.0	1.3615788	0.0
SRR1238528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4851613	0.36959475	0.82587004	0.4559027	0.0	1.661174	0.0	0.0	0.0	1.6138875	0.0	0.0	0.0	0.0	0.0	0.0	1.45838	0.10270618	0.0	1.2919323	0.0
SRR1238529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2468376	0.35429186	1.2099962	0.633062	0.0	1.7395008	0.0	0.0	0.0	1.6222093	0.0	0.0	0.0	0.0	0.0	0.0	1.8009	0.20709111	0.0	1.0813863	0.0
SRR1238530	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.183497	0.27317396	1.2041882	0.58430123	0.0	1.6774135	0.0	0.0	0.0	1.6380295	0.0	0.0	0.0	0.0	0.0	0.0	1.8767251	0.12801087	0.0	1.0371567	0.0
SRR1238531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7145244	0.3794162	1.6124661	0.6150687	0.0	1.4397666	0.0	0.0	0.0	1.8060845	0.0	0.0	0.0	0.0	0.0	0.0	2.0849178	0.28441566	0.0	0.9114635	0.0
SRR1238532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9004583	0.33993953	1.539021	0.700886	0.0	1.6278474	0.0	0.0	0.0	1.7019663	0.0	0.0	0.0	0.0	0.0	0.0	1.9569051	0.2506516	0.0	0.88348293	0.0
SRR1238533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.796454	0.3414953	1.7768123	0.83744663	0.0	1.6108246	0.0	0.0	0.0	1.6827506	0.0	0.0	0.0	0.0	0.0	0.0	1.9973783	0.31041658	0.0	0.6954147	0.0
SRR1238534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8053145	0.30119073	1.6117249	0.71752053	0.0	1.6383834	0.0	0.0	0.0	1.7028944	0.0	0.0	0.0	0.0	0.0	0.0	1.9888941	0.26294738	0.0	0.85760987	0.0
SRR1238535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.784571	0.2261792	1.6167243	0.7794601	0.0	1.6698079	0.0	0.0	0.0	1.6561744	0.0	0.0	0.0	0.0	0.0	0.0	1.9867507	0.2247621	0.0	0.74431646	0.0
SRR1238536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.674278	0.29543778	1.6670854	0.73810995	0.0	1.5159998	0.0	0.0	0.0	1.7394007	0.0	0.0	0.0	0.0	0.0	0.0	2.0704532	0.2863236	0.0	0.76194054	0.0
SRR1813960	0.0	0.02291271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6359544	0.0	0.36019874	1.449856	0.0	2.9271576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9646499	0.22220959	0.0	0.0	0.0
SRR1813959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.209937	0.0	0.45481837	1.2763518	0.0	2.3272824	0.0	0.0	0.0	0.035378158	0.0	0.0	0.0	0.0	0.0	0.0	1.2899926	0.46347857	0.0	0.0	0.0
SRR1813958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9613472	0.16577724	0.49515155	1.2384236	0.0	2.0060382	0.0	0.0	0.0	0.17669654	0.0	0.0	0.0	0.0	0.0	0.0	1.4526197	0.6672961	0.0	0.0	0.0
SRR1813956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.247011	0.0	0.4450341	1.3164997	0.0	2.4164088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1981115	0.4377348	0.0	0.0	0.0
SRR1813955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0281234	0.020335227	0.48327887	1.3472843	0.0	2.1108444	0.0	0.0	0.0	0.06782061	0.0	0.0	0.0	0.0	0.0	0.0	1.3880391	0.56273127	0.0	0.0	0.0
SRR1813954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5825796	0.0	0.25006056	1.4153752	0.0	2.9281685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.932922	0.12692663	0.0	0.0	0.0
SRR1813953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1133623	0.0	0.39337254	1.2570748	0.0	2.2634404	0.0	0.0	0.0	0.05104953	0.0	0.0	0.0	0.0	0.0	0.0	1.3007994	0.4061132	0.0	0.0	0.0
SRR1813952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.029517	0.0	0.44447523	1.2456424	0.0	2.096673	0.0	0.0	0.0	0.11828071	0.0	0.0	0.0	0.0	0.0	0.0	1.3855168	0.3216842	0.0	0.0	0.0
SRR1813957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7591639	0.0	0.34556413	1.5802331	0.0	3.0738344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8872927	0.18275295	0.0	0.0	0.0
SRR2297453	0.0	0.054116488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10807665	1.0966249	0.83343416	0.0	0.0	0.15068492	0.0	0.0	0.0	2.1257398	0.43172643	0.0	0.0	0.0	0.0	0.0	2.0834005	0.28833708	1.7769724	1.2097663	0.0
SRR2297451	0.0	0.15173292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1832469	0.8356192	0.0	0.0	0.15906972	0.0	0.0	0.0	2.0896392	0.15709382	0.0	0.0	0.0	0.0	0.0	2.1838117	0.14007126	2.1542866	1.1582476	0.0
SRR2297452	0.0	0.04254511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09330693	0.9166705	0.7825427	0.0	0.0	0.11330497	0.0	0.0	0.0	2.1740382	0.45617598	0.0	0.0	0.0	0.0	0.0	2.3590255	0.15887648	1.9003816	1.2185951	0.0
